source_date	entity_type	jis_code	parent_jis_code	pref_code	pref_name	district_name	name	full_name
2025-10-01	municipality	47354	47000	47	沖縄県	島尻郡	座間味村	沖縄県 座間味村
2025-10-01	municipality	47355	47000	47	沖縄県	島尻郡	粟国村	沖縄県 粟国村
2025-10-01	municipality	47356	47000	47	沖縄県	島尻郡	渡名喜村	沖縄県 渡名喜村
2025-10-01	municipality	47357	47000	47	沖縄県	島尻郡	南大東村	沖縄県 南大東村
2025-10-01	municipality	47358	47000	47	沖縄県	島尻郡	北大東村	沖縄県 北大東村
2025-10-01	municipality	47359	47000	47	沖縄県	島尻郡	伊平屋村	沖縄県 伊平屋村
2025-10-01	municipality	47360	47000	47	沖縄県	島尻郡	伊是名村	沖縄県 伊是名村
2025-10-01	municipality	47361	47000	47	沖縄県	島尻郡	久米島町	沖縄県 久米島町
2025-10-01	municipality	47362	47000	47	沖縄県	島尻郡	八重瀬町	沖縄県 八重瀬町
2025-10-01	municipality	47375	47000	47	沖縄県	宮古郡	多良間村	沖縄県 多良間村
2025-10-01	municipality	47381	47000	47	沖縄県	八重山郡	竹富町	沖縄県 竹富町
2025-10-01	municipality	47382	47000	47	沖縄県	八重山郡	与那国町	沖縄県 与那国町
