jis_code	url	system_type
06364	https://www1.g-reiki.net/mamurogawa/reiki_menu.html	g-reiki
06365	https://www.vill.ohkura.yamagata.jp/section/reiki_int/reiki_menu.html	taikei
06366	http://sakegawa-vill.netj.jp/sakegawa-reiki/reiki_taikei/taikei_default.html	taikei
06367	https://www.vill.tozawa.yamagata.jp/reiki_int/reiki_taikei/taikei_default.html	taikei
06381	https://www.town.takahata.yamagata.jp/reiki/	独自
06382	https://www.town.kawanishi.yamagata.jp/reiki_int/reiki_menu.html	taikei
06401	https://www.town.oguni.yamagata.jp/reiki_int/reiki_menu.html	taikei
06402	https://www.town.shirataka.lg.jp/sreiki/	taikei
06403	https://www.town.iide.yamagata.jp/reiki_int/reiki_taikei/taikei_default.html	taikei
06426	https://www.town.mikawa.yamagata.jp/reiki_int/reiki_menu.html	taikei
06428	https://www.town.shonai.lg.jp/reiki_int/reiki_taikei/taikei_default.html	taikei
06461	https://www.town.yuza.yamagata.jp/reiki/	taikei
07000	https://krk400.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
07201	https://en3-jg.d1-law.com/fukushima/d1w_reiki/reiki.html	d1-law
07202	https://www.city.aizuwakamatsu.fukushima.jp/j/reiki_int/reiki_menu.html	taikei
07203	https://www1.g-reiki.net/koriyama/reiki_menu.html	g-reiki
07204	https://en3-jg.d1-law.com/iwaki-shi/d1w_reiki/reiki.html	d1-law
07205	https://www.city.shirakawa.fukushima.jp/shirakawa/contents/reiki/reiki.html	reiki.html
07207	https://en3-jg.d1-law.com/sukagawa/d1w_reiki/reiki.html	d1-law
07208	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A7A4F25F2	d1-law
07209	https://www1.g-reiki.net/city.soma/reiki_menu.html	g-reiki
07210	https://en3-jg.d1-law.com/nihonmatsu/d1w_reiki/reiki.html	d1-law
07211	https://ops-jg.d1-law.com/opensearch/SrFeF01/init?jctcd=8A7A4F2650	d1-law
07212	https://www1.g-reiki.net/city.minamisoma/reiki_menu.html	g-reiki
07213	https://en3-jg.d1-law.com/date/d1w_reiki/reiki.html	d1-law
07214	https://www.city.motomiya.lg.jp/reiki_int/reiki_menu.html	taikei
07301	https://en3-jg.d1-law.com/koori/d1w_reiki/reiki.html	d1-law
07303	https://www1.g-reiki.net/town.kunimi.fukushima/reiki_menu.html	g-reiki
07308	https://www1.g-reiki.net/kawamata/reiki_menu.html	g-reiki
07322	https://www.vill.otama.fukushima.jp/reiki_int/reiki_menu.html	taikei
07342	https://en3-jg.d1-law.com/kagamiishi/d1w_reiki/reiki.html	d1-law
07344	https://en3-jg.d1-law.com/tenei-vill/d1w_reiki/reiki.html	d1-law
07362	https://www.town.shimogo.fukushima.jp/section/reiki/reiki.html	reiki.html
07364		
07367	https://www1.g-reiki.net/town.tadami/reiki_menu.html	g-reiki
07368	https://www1.g-reiki.net/minamiaizu/reiki_menu.html	g-reiki
07402	https://en3-jg.d1-law.com/kitashiobara/d1w_reiki/reiki.html	d1-law
07405	https://www.town.nishiaizu.fukushima.jp/reiki/reiki_menu.html	taikei
07407	https://www.town.bandai.fukushima.jp/data/reiki_int/reiki_menu.html	taikei
07408	http://www.town.inawashiro.fukushima.jp/reiki/reiki_menu.html	taikei
07421	https://www1.g-reiki.net/town.aizubange/reiki_menu.html	g-reiki
07422	https://en3-jg.d1-law.com/yugawa/d1w_reiki/reiki.html	d1-law
07423	https://en3-jg.d1-law.com/yanaizu/d1w_reiki/reiki.html	d1-law
07444	https://en3-jg.d1-law.com/mishima/d1w_reiki/reiki.html	d1-law
07445	https://www.town.kaneyama.fukushima.jp/reikishu/reiki_menu.html	taikei
07446	https://www.vill.showa.fukushima.jp/reiki_int/reiki_menu.html	taikei
07447	https://krc592.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
07461	https://www1.g-reiki.net/vill.nishigo/reiki_menu.html	g-reiki
07464	https://ops-jg.d1-law.com/opensearch/SrFeF01/init?jctcd=8A7A4F772A	d1-law
07465	https://en3-jg.d1-law.com/nakajima/d1w_reiki/reiki.html	d1-law
07466	https://en3-jg.d1-law.com/yabuki/d1w_reiki/reiki.html	d1-law
07481	https://www.town.tanagura.fukushima.jp/reiki/reiki_taikei/r_taikei_06_03.html	reiki_menu
07482	https://www1.g-reiki.net/town.yamatsuri.fukushima/reiki_kana/kana_default.html	g-reiki
07483	https://www1.g-reiki.net/town.hanawa.fukushima/reiki_menu.html	g-reiki
07484	https://en3-jg.d1-law.com/samegawa/d1w_reiki/reiki.html	d1-law
07501	https://www.town.ishikawa.fukushima.jp/reiki_int/reiki_menu.html	taikei
07502	https://www.vill.tamakawa.fukushima.jp/reiki_int/reiki_menu.html	taikei
07503	https://www1.g-reiki.net/vill.hirata.fukushima/reiki_menu.html	g-reiki
07504	http://www.town.asakawa.fukushima.jp/reiki/reiki_menu.html	taikei
07505	https://www.town.furudono.fukushima.jp/reiki_int/reiki_menu.html	taikei
07521	https://en3-jg.d1-law.com/miharu/d1w_reiki/reiki.html	d1-law
07522	https://public.joureikun.jp/ono_town/reiki/	joureikun
07541	https://en3-jg.d1-law.com/hirono/d1w_reiki/reiki.html	d1-law
07542	https://en3-jg.d1-law.com/naraha/d1w_reiki/reiki.html	d1-law
07543	https://public.joureikun.jp/tomioka_town/reiki/	joureikun
07544	https://en3-jg.d1-law.com/kawauchi/d1w_reiki/reiki.html	d1-law
07545	https://www.town.okuma.fukushima.jp/reikishu/	taikei
07546	https://www1.g-reiki.net/futaba/reiki_menu.html	g-reiki
07547	https://www1.g-reiki.net/town.namie.fukushima/reiki_menu.html	g-reiki
07548	https://en3-jg.d1-law.com/katsurao/d1w_reiki/reiki.html	d1-law
07561	https://en3-jg.d1-law.com/shinchi/d1w_reiki/reiki.html	d1-law
07564	https://www1.g-reiki.net/vill.iitate/reiki_menu.html	g-reiki
08000	https://www.pref.ibaraki.jp/somu/somu/hosei/cont/reiki_int/reiki_menu.html	taikei
08201	https://kre002.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
08202	https://kre003.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
08203	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A7A5E8F3D	d1-law
08204	https://www1.g-reiki.net/koga/reiki_menu.html	g-reiki
08205	https://www1.g-reiki.net/isioka.city/reiki_menu.html	g-reiki
08207	https://www1.g-reiki.net/yuki/reiki_menu.html	g-reiki
08208	https://www1.g-reiki.net/ryugasaki/reiki_menu.html	g-reiki
08210	https://www.city.shimotsuma.lg.jp/reiki_int/reiki_menu.html	taikei
08211	https://www1.g-reiki.net/joso/reiki_menu.html	g-reiki
08212	http://www.city.hitachiota.ibaraki.jp/data/reiki/reiki_menu.html	taikei
08214	https://en3-jg.d1-law.com/takahagi/d1w_reiki/reiki.html	d1-law
08215	https://www.city.kitaibaraki.lg.jp/reiki_int/reiki_menu.html	taikei
08216	https://www.city.kasama.lg.jp/reiki/	taikei
08217	http://reiki.city.toride.ibaraki.jp/reiki_menu.html	taikei
08219	https://www.city.ushiku.lg.jp/d1w_reiki/reiki_menu.html	d1-law
08220	https://www1.g-reiki.net/tsukuba/reiki_menu.html	g-reiki
08221	https://kre020.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
08222	https://city.kashima.ibaraki.jp/13reiki/reiki_menu.html	taikei
08223	https://www.city.itako.lg.jp/reiki_int/reiki_menu.html	taikei
08224	https://www1.g-reiki.net/city.moriya/reiki_menu.html	g-reiki
08225	https://www.city.hitachiomiya.lg.jp/reiki_int/reiki_menu.html	taikei
08226	https://www1.g-reiki.net/naka/reiki_menu.html	g-reiki
08227	https://en3-jg.d1-law.com/chikusei/d1w_reiki/reiki.html	d1-law
08228	https://www.city.bando.lg.jp/data/reiki/reiki_menu.html	taikei
08229	https://www.city.inashiki.lg.jp/reiki_int/reiki_menu.html	taikei
08230	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A7A5E905F	d1-law
08231	https://www.city.sakuragawa.lg.jp/gyousei/reiki_int/reiki_menu.html	taikei
08232	https://www1.g-reiki.net/city.kamisu/reiki_menu.html	g-reiki
08233	https://www.city.namegata.ibaraki.jp/gyousei/reiki/reiki_int/reiki_menu.html	taikei
08234	https://www.city.hokota.lg.jp/reiki_int/reiki_menu.html	taikei
08235	https://www.city.tsukubamirai.lg.jp/reiki_int/reiki_menu.html	taikei
08236	https://www.city.omitama.lg.jp/reiki_int/reiki_menu.html	taikei
08302	https://www.town.ibaraki.lg.jp/reiki_int/?idSubTop=1	taikei
08309	https://www1.g-reiki.net/town.oarai/reiki_menu.html	g-reiki
08310	http://www.town.shirosato.lg.jp/data/reiki_int/reiki_menu.html	taikei
08341	https://www1.g-reiki.net/tokai/reiki_menu.html	g-reiki
08364	https://www1.g-reiki.net/town.daigo.ibaraki/reiki_menu.html	g-reiki
08442	https://www.vill.miho.lg.jp/reiki_int/reiki_menu.html	taikei
08443	https://www1.g-reiki.net/town.ami/reiki_menu.html	g-reiki
08447	https://www1.g-reiki.net/town.ibaraki-kawachi/reiki_menu.html	g-reiki
08521	https://en3-jg.d1-law.com/yachiyo/d1w_reiki/reiki.html	d1-law
08542	https://www1.g-reiki.net/goka/reiki_menu.html	g-reiki
08546	https://en3-jg.d1-law.com/sakai/d1w_reiki/reiki.html	d1-law
08564	https://www.town.tone.ibaraki.jp/gyousei/reiki_int/reiki_menu.html	taikei
09000	https://www.pref.tochigi.lg.jp/reiki/reiki_taikei/taikei_default.html	taikei
09201	https://kre102.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
09202	https://en3-jg.d1-law.com/ashikaga/d1w_reiki/reiki.html	d1-law
09203	https://krr390.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
09204	https://ops-jg.d1-law.com/opensearch/SrFeF01/init?jctcd=8A7A6DF88E	d1-law
09205	https://www.city.kanuma.tochigi.jp/reiki/reiki.html	reiki.html
09206	https://www.city.nikko.lg.jp/section/reiki_int/reiki_menu.html	taikei
09208	https://www1.g-reiki.net/oyama/reiki_taikei/r_taikei_01.html	g-reiki
09209	https://www1.g-reiki.net/moka/reiki_menu.html	g-reiki
09210	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A7A6DF8EF	d1-law
09211	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A7A6DF8F0	d1-law
09213	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A7A6DF8F2	d1-law
09214	https://en3-jg.d1-law.com/sakura-tochigi/d1w_reiki/reiki.html	d1-law
09215	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A7A6DF8F4	d1-law
09216	https://www.city.shimotsuke.lg.jp/statics/reiki_int/reiki_menu.html	taikei
09301	https://www.town.kaminokawa.lg.jp/reiki_int/reiki_menu.html	taikei
09342	https://www.town.mashiko.lg.jp/reiki_int/reiki_menu.html	taikei
09343	https://www1.g-reiki.net/town.motegi.tochigi/reiki_menu.html	g-reiki
09344	http://www.town.ichikai.tochigi.jp/div/admin/htm/reiki/reiki_menu.html	taikei
09345	https://en3-jg.d1-law.com/haga/d1w_reiki/reiki.html	d1-law
09361	https://www.town.mibu.tochigi.jp/reiki_int/reiki_menu.html	taikei
09364	https://en3-jg.d1-law.com/nogi/d1w_reiki/reiki.html	d1-law
09384	https://www1.g-reiki.net/town.shioya/reiki_menu.html	g-reiki
09386	https://www1.g-reiki.net/town.takanezawa/reiki_menu.html	g-reiki
09407	https://www1.g-reiki.net/town.nasu/reiki_menu.html	g-reiki
09411	https://www1.g-reiki.net/nakagawa/reiki_menu.html	g-reiki
10000	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A7FE9A39A	d1-law
10201	https://www1.g-reiki.net/maebashi/reiki_menu.html	g-reiki
10202	https://www.city.takasaki.gunma.jp/reiki/reiki_menu.html	taikei
10203	https://www1.g-reiki.net/city.kiryu/reiki_menu.html	g-reiki
10204	https://www.city.isesaki.lg.jp/section/d1w_reiki/reiki.html	d1-law
10205	https://krr125.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
10206	https://www1.g-reiki.net/numata/reiki_menu.html	g-reiki
10207	https://www.city.tatebayashi.gunma.jp/reiki/reiki.html	reiki.html
10208	https://www1.g-reiki.net/shibukawa/reiki_menu.html	g-reiki
10209	https://www1.g-reiki.net/fujioka/reiki_menu.html	g-reiki
10210	https://en3-jg.d1-law.com/tomioka/d1w_reiki/reiki.html	d1-law
10211	https://www1.g-reiki.net/annaka/reiki_menu.html	g-reiki
10212	https://www1.g-reiki.net/midori/reiki_menu.html	g-reiki
10344	https://www1.g-reiki.net/shinto/reiki_menu.html	g-reiki
10345	https://www1.g-reiki.net/yoshioka/reiki_menu.html	g-reiki
10366	https://www1.g-reiki.net/uenomura/reiki_menu.html	g-reiki
10367	https://www1.g-reiki.net/kanna/reiki_menu.html	g-reiki
10382	https://www.town.shimonita.lg.jp/html/reiki_int/reiki_menu.html	taikei
10383	https://www1.g-reiki.net/nanmoku/reiki_kana/r_50_no.html	g-reiki
10384	https://www1.g-reiki.net/kanra/reiki_menu.html	g-reiki
10421	https://en3-jg.d1-law.com/nakanojo/d1w_reiki/reiki.html	d1-law
10424	https://www1.g-reiki.net/naganohara/reiki_menu.html	g-reiki
10425	https://www.vill.tsumagoi.gunma.jp/reiki_int/reiki_menu.html	taikei
10426	https://www.town.kusatsu.gunma.jp/www/reiki/reiki_menu.html	taikei
10428	https://www1.g-reiki.net/takayama/reiki_menu.html	g-reiki
10429	https://www.town.higashiagatsuma.gunma.jp/www/reiki/reiki.html	reiki.html
10443	http://www.vill.katashina.gunma.jp/reiki/reiki.html	reiki.html
10444	https://www.vill.kawaba.gunma.jp/reiki_int/reiki_menu.html	taikei
10448	https://www1.g-reiki.net/gunma-showa/reiki_menu.html	g-reiki
10449	https://www1.g-reiki.net/minakami/reiki_menu.html	g-reiki
10464	https://www1.g-reiki.net/tamamura/reiki_menu.html	g-reiki
10521	https://www1.g-reiki.net/town.itakura.gunma/reiki_menu.html	g-reiki
10522	https://www1.g-reiki.net/meiwa/reiki_menu.html	g-reiki
10523	https://www.town.chiyoda.gunma.jp/reiki/reiki_menu.html	taikei
10524	https://www1.g-reiki.net/oizumi/reiki_menu.html	g-reiki
10525	https://www.town.ora.gunma.jp/chosei/jorei/index.html	taikei
11000	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A7FF90CEA	d1-law
11100	https://www1.g-reiki.net/saitama/reiki.html	g-reiki
11201	https://www.city.kawagoe.saitama.jp/shisei/jyorei/index.html	独自
11202	https://en3-jg.d1-law.com/kumagaya/d1w_reiki/reiki.html	d1-law
11203	https://ops-jg.d1-law.com/opensearch/SrFeF01/init?jctcd=8A7FF957ED	d1-law
11206	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A7FF957F0	d1-law
11207	https://www1.g-reiki.net/chichibu/reiki_menu.html	g-reiki
11208	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A7FF957F2	d1-law
11209	https://www1.g-reiki.net/city.hanno/reiki_menu.html	g-reiki
11210	https://www1.g-reiki.net/city.kazo/reiki_menu.html	g-reiki
11211	https://www1.g-reiki.net/honjo/reiki_menu.html	g-reiki
11212	https://www1.g-reiki.net/higashimatsuyama/reiki_menu.html	g-reiki
11214	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A7FF95853	d1-law
11215	https://kre316.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
11216	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A7FF95855	d1-law
11217	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A7FF95856	d1-law
11218	https://en3-jg.d1-law.com/fukaya/d1w_reiki/reiki.html	d1-law
11219	https://ops-jg.d1-law.com/opensearch/SrFeF01/init?jctcd=8A7FF95858	d1-law
11221	https://www1.g-reiki.net/soka/reiki_menu.html	g-reiki
11222	https://www1.g-reiki.net/koshigaya/reiki_menu.html	g-reiki
11223	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A7FF958AD	d1-law
11224	https://www1.g-reiki.net/toda/reiki_menu.html	g-reiki
11225	https://www1.g-reiki.net/iruma/reiki_menu.html	g-reiki
11227	https://ops-jg.d1-law.com/opensearch/SrFeF01/init?jctcd=8A7FF958B1	d1-law
11228	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A7FF958B2	d1-law
11229	https://www1.g-reiki.net/wako/reiki_menu.html	g-reiki
11230	https://www1.g-reiki.net/niiza/reiki_menu.html	g-reiki
11231	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A7FF95910	d1-law
11232	https://krr387.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
11233	https://en3-jg.d1-law.com/kitamoto/d1w_reiki/reiki.html	d1-law
11234	https://www.city.yashio.lg.jp/reiki/reiki_menu.html	taikei
11235	https://www1.g-reiki.net/fujimi/reiki_menu.html	g-reiki
11237	https://www1.g-reiki.net/misato/reiki_menu.html	g-reiki
11238	https://en3-jg.d1-law.com/hasuda/d1w_reiki/reiki.html	d1-law
11239	https://en3-jg.d1-law.com/sakado/d1w_reiki/reiki.html	d1-law
11240	https://www.city.satte.lg.jp/section/reikisyu/reiki_menu.html	taikei
11241	https://en3-jg.d1-law.com/tsurugashima/d1w_reiki/reiki.html	d1-law
11242	https://en3-jg.d1-law.com/hidaka/d1w_reiki/reiki.html	d1-law
11243	https://ops-jg.d1-law.com/opensearch/SrFeF01/init?jctcd=8A7FF95977	d1-law
11245	https://krr224.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
11246	https://www1.g-reiki.net/shiraoka/reiki_menu.html	g-reiki
11301	https://www1.g-reiki.net/town.ina/reiki_menu.html	g-reiki
11324	https://www1.g-reiki.net/saitama-miyoshi/reiki_menu.html	g-reiki
11326	https://www.town.moroyama.saitama.jp/section/reiki_int/reiki_taikei/taikei_default.html	taikei
11327	https://en3-jg.d1-law.com/ogose/d1w_reiki/reiki.html	d1-law
11341	https://en3-jg.d1-law.com/namegawa/d1w_reiki/reiki.html	d1-law
11342	https://en3-jg.d1-law.com/ranzan/d1w_reiki/reiki.html	d1-law
11343	https://www1.g-reiki.net/town.ogawa/reiki_menu.html	g-reiki
11346	http://www.town.kawajima.saitama.jp/reiki_int/reiki_menu.html	taikei
11347	https://www1.g-reiki.net/town.yoshimi/reiki_menu.html	g-reiki
11348	https://en3-jg.d1-law.com/hatoyama/d1w_reiki/reiki.html	d1-law
11349	https://en3-jg.d1-law.com/tokigawa/d1w_reiki/reiki.html	d1-law
11361	https://www1.g-reiki.net/yokoze/reiki_menu.html	g-reiki
11362	http://www.town.minano.saitama.jp/reiki_int/reiki_menu.html	taikei
11363	http://www.town.nagatoro.saitama.jp/reiki_int/reiki_menu.html	taikei
11365	https://www.town.ogano.lg.jp/reiki_int/reiki_menu.html	taikei
11369	https://www.vill.higashichichibu.saitama.jp/reiki/reiki_menu.html	taikei
11381	https://en3-jg.d1-law.com/misato/d1w_reiki/reiki.html	d1-law
11383	https://en3-jg.d1-law.com/kamikawa/d1w_reiki/reiki.html	d1-law
11385	http://www.town.kamisato.saitama.jp/d1w_reiki/reiki.html	d1-law
11408	https://www1.g-reiki.net/yorii/reiki_menu.html	g-reiki
11442	https://www1.g-reiki.net/miyashiro/reiki_menu.html	g-reiki
11464	https://www1.g-reiki.net/sugito/reiki_menu.html	g-reiki
11465	https://www1.g-reiki.net/matsubushi/reiki_menu.html	g-reiki
12000	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A8006EF9A	d1-law
12100	https://www1.g-reiki.net/chiba/reiki_menu.html	g-reiki
12202	https://www1.g-reiki.net/city.choshi/reiki_menu.html	g-reiki
12203	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A80073A9D	d1-law
12204	https://krg005.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
12205	https://en3-jg.d1-law.com/tateyama/d1w_reiki/reiki.html	d1-law
12206	https://www1.g-reiki.net/city.kisarazu/reiki_menu.html	g-reiki
12207	https://krg008.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
12208	http://www2.city.noda.chiba.jp/reiki_int/reiki_menu.html	taikei
12210	https://www1.g-reiki.net/city.mobara.chiba/reiki_menu.html	g-reiki
12211	https://www1.g-reiki.net/narita/reiki_menu.html	g-reiki
12212	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A80073B01	d1-law
12213	https://www.city.togane.chiba.jp/reiki/d1w_reiki/reiki.html	d1-law
12215	https://www1.g-reiki.net/city.asahi/reiki_menu.html	g-reiki
12216	https://www1.g-reiki.net/narashino/reiki_menu.html	g-reiki
12217	https://krg018.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
12218	https://www.city.katsuura.lg.jp/reiki/reiki_int/reiki_taikei/taikei_default.html	taikei
12219	https://www1.g-reiki.net/city.ichihara.chiba/reiki_menu.html	g-reiki
12220	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A80073B5A	d1-law
12221	https://www1.g-reiki.net/yachiyo-city/reiki_menu.html	g-reiki
12222	https://www1.g-reiki.net/city.abiko.chiba/reiki_menu.html	g-reiki
12223	https://www.city.kamogawa.lg.jp/reiki/reiki_menu.html	taikei
12224	https://www1.g-reiki.net/city.kamagaya/reiki_menu.html	g-reiki
12225	https://krg026.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
12226	https://krg027.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
12227	https://krg028.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
12228	https://www1.g-reiki.net/yotsukaido/reiki_menu.html	g-reiki
12229	https://ops-jg.d1-law.com/opensearch/SrFeF01/init?jctcd=8A80073B63	d1-law
12230	https://www1.g-reiki.net/city.yachimata/reiki_menu.html	g-reiki
12231	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A80073BC0	d1-law
12232	https://www1.g-reiki.net/shiroi/reiki_menu.html	g-reiki
12233	https://www1.g-reiki.net/city.tomisato/reiki_menu.html	g-reiki
12234	https://www1.g-reiki.net/minamiboso/reiki_menu.html	g-reiki
12235	https://www1.g-reiki.net/sosa/reiki_menu.html	g-reiki
12236	https://www1.g-reiki.net/city.katori/reiki_menu.html	g-reiki
12237	https://en3-jg.d1-law.com/sammu/d1w_reiki/reiki.html	d1-law
12238	https://ops-jg.d1-law.com/opensearch/SrFeF01/init?jctcd=8A80073BC7	d1-law
12239	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A80078984	d1-law
12322	https://www1.g-reiki.net/shisui/reiki_menu.html	g-reiki
12329	https://www.town.sakae.chiba.jp/reiki/reiki_menu.html	taikei
12342	https://www1.g-reiki.net/kozaki/reiki_menu.html	g-reiki
12347	https://www1.g-reiki.net/town.tako.chiba/reiki_menu.html	g-reiki
12349	https://www1.g-reiki.net/tohnosho/reiki_menu.html	g-reiki
12403	https://www1.g-reiki.net/kujukuri/reiki_menu.html	g-reiki
12409	https://www1.g-reiki.net/town.shibayama/reiki_menu.html	g-reiki
12410	https://www1.g-reiki.net/yokoshibahikari/reiki_menu.html	g-reiki
12421	https://www1.g-reiki.net/ichinomiya/reiki_menu.html	g-reiki
12422	https://www.town.mutsuzawa.chiba.jp/reiki/reiki_menu.html	taikei
12423	https://www1.g-reiki.net/chosei/reiki_menu.html	g-reiki
12424	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A80078A46	d1-law
12426	https://www1.g-reiki.net/nagara/reiki_menu.html	g-reiki
12427	https://www1.g-reiki.net/town.chonan.chiba/reiki_menu.html	g-reiki
12441	https://www1.g-reiki.net/otaki/reiki_menu.html	g-reiki
12443	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A80078B0F	d1-law
12463	https://en3-jg.d1-law.com/kyonan/d1w_reiki/reiki.html	d1-law
13000	https://www.reiki.metro.tokyo.lg.jp/reiki/reiki_taikei/taikei_default.html	taikei
13101	https://ops-jg.d1-law.com/opensearch/SrFeF01/init?jctcd=8A8016805F	d1-law
13102	https://krg103.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
13103	https://www1.g-reiki.net/city.minato.tokyo/reiki_menu.html	g-reiki
13104	https://krg105.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
13105	https://krg106.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
13106	https://www1.g-reiki.net/taito/reiki_menu.html	g-reiki
13107	https://www.city.sumida.lg.jp/wkg/reiki_int/reiki_menu.html	taikei
13108	https://www.city.koto.lg.jp/reiki-koho/reiki_menu.html	taikei
13109	https://www.city.shinagawa.tokyo.jp/reiki/reiki_menu.html	reiki_menu
13110	https://www1.g-reiki.net/meguro/reiki_menu.html	g-reiki
13111	https://www1.g-reiki.net/cityota.reiki/reiki_menu.html	g-reiki
13112	https://ops-jg.d1-law.com/opensearch/SrFeF01/init?jctcd=8A801680C5	d1-law
13113	https://krg114.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
13114	http://www.city.tokyo-nakano.lg.jp/reiki/reiki_menu.html	taikei
13115	https://en5-jg.d1-law.com/cgi-bin/suginami/d1w_login.exe?1722650179	d1-law
13116	https://krl600.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
13117	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A801680CA	d1-law
13118	https://d3nu0ovbfpktls.cloudfront.net/reiki_int/reiki_menu.html	taikei
13119	https://ops-jg.d1-law.com/opensearch/SrFeF01/init?jctcd=8A801680CC	d1-law
13120	https://www1.g-reiki.net/nerima/reiki_menu.html	g-reiki
13121	https://en3-jg.d1-law.com/adachi/d1w_reiki/reiki.html	d1-law
13122	https://www.city.katsushika.lg.jp/information/1000078/1005809/index.html	taikei
13123	https://ops-jg.d1-law.com/opensearch/SrFeF01/init?jctcd=8A80168121	d1-law
13201	https://www1.g-reiki.net/city.hachioji/reiki_menu.html	g-reiki
13202	https://en3-jg.d1-law.com/tachikawa/d1w_reiki/reiki.html	d1-law
13203	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A8016A3ED	d1-law
13204	https://www1.g-reiki.net/city.mitaka/reiki_menu.html	g-reiki
13205	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A8016A3EF	d1-law
13206	https://www1.g-reiki.net/city.fuchu.tokyo/reiki_menu.html	g-reiki
13207	https://www.city.akishima.lg.jp/reiki/reiki_taikei/taikei_default.html	taikei
13208	https://ops-jg.d1-law.com/opensearch/SrFeF01/init?jctcd=8A8016A3F2	d1-law
13209	https://krg133.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
13210	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A8016A44F	d1-law
13211	http://www.city.kodaira.tokyo.jp/reiki/reiki_menu.html	taikei
13212	https://www1.g-reiki.net/hino/reiki_menu.html	g-reiki
13213	https://www1.g-reiki.net/city.higashimurayama/reiki_menu.html	g-reiki
13214	https://www.city.kokubunji.tokyo.jp/area/reiki_int/reiki_menu.html	taikei
13215	https://ops-jg.d1-law.com/opensearch/SrFeF01/init?jctcd=8A8016A454	d1-law
13218	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A8016A457	d1-law
13219	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8CDA186958	d1-law
