code	address	place	lat	lon
10-6	京都市伏見区竹田内畑町189番地	弘田富一方		
10-7	京都市伏見区竹田中内畑町59番地	内畑公園(北側)	34.9541027	135.7539175
10-8	京都市伏見区竹田中内畑町59番地	内畑公園(南側)	34.9536543	135.7538692
10-9	京都市伏見区竹田西段川原町18番地	車両工場竹田検車区(南側)	34.9567709	135.7552599
10-10	京都市伏見区竹田田中殿町94番地	田中殿公園(東側)	34.9539537	135.7497507
10-11	京都市伏見区竹田桶ノ井町8番地の2	竹田小学校(西側2つ目)	34.9551151	135.756611
11-1	京都市伏見区深草加賀屋敷町15番地	加賀屋敷公園(北側)	34.9479558	135.7580467
11-2	京都市伏見区竹田狩賀町	中央緑地(西側)	34.9473365	135.7561524
11-3	京都市伏見区竹田醍醐田町41番地の8	改進市営住宅4棟前	34.9489564	135.7560015
11-4	京都市伏見区竹田田中宮町90番地	関西電力送配電株式会社所有地	34.9486825	135.7544012
11-5	京都市伏見区深草加賀屋敷町5番地の1	加賀屋敷市営住宅1棟前	34.9491691	135.7582926
11-6	京都市伏見区深草泓ノ壺町5番地の4	泓ノ壺町ガスガバナ	34.9473943	135.7597406
11-7	京都市伏見区竹田狩賀町97番地	中央緑地(東側)	34.9477519	135.7567361
11-8	京都市伏見区深草加賀屋敷町	改進第二乳児保育所跡地	34.947379	135.7583051
12-1	京都市伏見区景勝町50番地の2	信和化工株式会社	34.9446905	135.7561002
12-2	京都市伏見区舞台町35番地の5	舞台町第二公園	34.9425293	135.7548348
12-3	京都市伏見区鳥羽町688番地	野村宗嗣方	34.9448723	135.7574917
12-4	京都市伏見区榎町713番地	悟愼寺	34.9425055	135.7587688
12-5	京都市伏見区越前町613番地	住吉公園(西側)	34.9431697	135.7602756
12-6	京都市伏見区住吉町455番地	伏見住吉小学校(東側)	34.9434669	135.7630448
12-7	京都市伏見区住吉町455番地	伏見住吉小学校(南側)	34.9430975	135.76209
12-8	京都市伏見区越前町613番地	住吉公園(東側)	34.9428795	135.7609193
13-1	京都市伏見区桃山福島太夫北町52番地	呉竹総合支援学校(南側)	34.9387708	135.7706312
13-2	京都市伏見区桃山筒井伊賀東町46番地	京都教育大学附属桃山小学校(北側)	34.9397467	135.7667394
13-3	京都市伏見区桃山筒井伊賀東町46番地	京都教育大学附属桃山小学校(南側)	34.9385066	135.7668575
13-4	京都市伏見区桃山羽柴長吉西町	京阪電車京町踏切上手(東側)	34.9363913	135.765277
13-5	京都市伏見区桃山毛利長門西町58番地の2	京都府総合教育センター		
13-6	京都市伏見区桃山羽柴長吉中町46番地の39	羽柴長吉中公園	34.935333	135.7666251
14-1	京都市伏見区東堺町545番地の2	玉乃光酒造株式会社(西側)	34.9376137	135.7576038
14-2	京都市伏見区鷹匠町39番地の2	伏見区役所(東側)	34.9359065	135.762196
14-3	京都市伏見区東菱屋町414番地	月桂冠株式会社昭和蔵(北側)	34.9353173	135.7569369
14-4	京都市伏見区京町南七丁目35番地の1	京都市呉竹文化センター	34.9377426	135.7649244
14-5	京都市伏見区下板橋町610番地	伏見板橋小学校	34.9380491	135.7622295
14-6	京都市伏見区御駕籠町97番地	伏見中学校(南側)	34.9374614	135.7603977
14-7	京都市伏見区鷹匠町39番地の2	伏見区役所(西側)	34.9358273	135.7610588
14-8	京都市伏見区新町六丁目465番地	NTT西日本京都支店伏見営業所(北側)	34.9353094	135.7635005
15-1	京都市伏見区北寝小屋町38番地	倉橋護謨工業株式会社	34.9386692	135.7499623
15-2	京都市伏見区川東町14番地の2	川東北第二公園	34.9397126	135.7544659
15-3	京都市伏見区川東町8番地の6	川東北公園	34.9379019	135.7544231
15-4	京都市伏見区恵美酒町929番地	コスモ石油駐車場	34.9329701	135.7552778
15-5	京都市伏見区聚楽町一丁目716番地	石山木材株式会社		
15-6	京都市伏見区川東町3番地の5	川東公園	34.9369974	135.7548678
16-1	京都市伏見区中島宮ノ前町96番地	堀端公園	34.9488529	135.7489161
16-2	京都市伏見区下鳥羽北ノ口町27番地	下鳥羽市営住宅(南側)	34.940772	135.7459494
16-3	京都市伏見区中島御所ノ内町12番地	鳥羽離宮跡公園(東側)	34.9488632	135.7445305
16-4	京都市伏見区下鳥羽長田町203番地	下鳥羽小学校(東側)	34.938864	135.7445166
16-5	京都市伏見区下鳥羽南三町68番地	関西電力送配電株式会社所有地		
16-6	京都市伏見区下鳥羽長田町203番地	下鳥羽小学校(南側)	34.9386441	135.7431433
16-7	京都市伏見区下鳥羽中円面田町58番地	円面田公園(北東側)	34.9331744	135.7420798
16-8	京都市伏見区下鳥羽上三栖町161番地	上三栖公園	34.9317217	135.7470656
16-9	京都市伏見区下鳥羽中円面田町58番地	円面田公園(西側)	34.9330072	135.7408353
17-1	京都市伏見区久我森の宮町4番地の98	森の宮第四公園	34.9410177	135.7296471
17-2	京都市伏見区久我東町60番地の2	神川小学校(北側)	34.939552	135.7331203
17-3	京都市伏見区羽束師鴨川町270番地の64	羽束師鴨川第二公園	34.939646	135.734648
17-4	京都市伏見区久我東町60番地の2	神川小学校(南側)	34.9381448	135.7326482
17-5	京都市伏見区久我森の宮町11番地の71	森の宮第五公園	34.9379198	135.7269136
17-6	京都市伏見区久我森の宮町9番地の36	尾崎るみ子方	34.9378618	135.7304522
17-7	京都市伏見区久我森の宮町7番地の37	森の宮西公園	34.9398983	135.7291871
18-1	京都市伏見区久我森の宮町10番地の37	久我森の宮公園	34.9372366	135.7284831
18-2	京都市伏見区久我森の宮町13番地の58	森の宮第二公園	34.9362541	135.7264548
18-3	京都市伏見区久我東町4番地の18	久我の杜第6駐車場	34.9355234	135.7279628
18-4	京都市伏見区羽束師鴨川町199番地の8	羽束師鴨川第四公園	34.9318177	135.732275
18-5	京都市伏見区久我東町216番地	久我の杜センタープラザ内広場	34.9353492	135.7282916
18-6	京都市伏見区久我東町209番地	久我の杜小学校(北東側)	34.9336475	135.7300951
18-7	京都市伏見区久我東町205番地	久我東第三公園	34.9339571	135.7289141
18-8	京都市伏見区久我東町209番地	久我の杜小学校(南側)	34.932658	135.7291778
