jis_code	url	system_type	crawl_status	exclusion_reason	exclusion_detail
01401	http://houmu.h-chosonkai.gr.jp/~reikidb/data/65/59/reiki_menu.html	taikei	enabled		
01402	https://www.town.iwanai.hokkaido.jp/d1w_reiki/reiki.html	d1-law	enabled		
01403	http://houmu.h-chosonkai.gr.jp/~reikidb/data/131/42/reiki.html	h-chosonkai	enabled		
01404	http://houmu.h-chosonkai.gr.jp/~reikidb/data/57/23/reiki.html	h-chosonkai	enabled		
01405	http://houmu.h-chosonkai.gr.jp/~reikidb/data/94/46/reiki_menu.html	taikei	enabled		
01406	https://houmu.h-chosonkai.gr.jp/~reikidb/data/173/61/reiki.htm	h-chosonkai	enabled		
01407	http://houmu.h-chosonkai.gr.jp/~reikidb/data/146/39/reiki.html	h-chosonkai	enabled		
01408	http://www.town.yoichi.hokkaido.jp/reikishu/reiki_taikei/r_taikei_03_01.html	taikei	enabled		
01409	http://houmu.h-chosonkai.gr.jp/~reikidb/data/2/36/reiki_menu.html	taikei	enabled		
01423	http://houmu.h-chosonkai.gr.jp/~reikidb/data/144/53/reiki.html	h-chosonkai	enabled		
01424	http://houmu.h-chosonkai.gr.jp/~reikidb/data/135/52/reiki.html	h-chosonkai	enabled		
01425	http://houmu.h-chosonkai.gr.jp/~reikidb/data/53/37/reiki.html	h-chosonkai	enabled		
01427	https://www1.g-reiki.net/town.yuni/reiki_menu.html	g-reiki	enabled		
01428	https://www1.g-reiki.net/maoi.naganuma/reiki_menu.html	g-reiki	enabled		
01429	https://www1.g-reiki.net/town.kuriyama/reiki_menu.html	g-reiki	enabled		
01430	http://houmu.h-chosonkai.gr.jp/~reikidb/data/118/57/reiki_menu.html	taikei	enabled		
01431	http://houmu.h-chosonkai.gr.jp/~reikidb/data/23/50/reiki_menu.html	taikei	enabled		
01432	http://houmu.h-chosonkai.gr.jp/~reikidb/data/102/45/reiki.html	h-chosonkai	enabled		
01433	http://houmu.h-chosonkai.gr.jp/~reikidb/data/193/46/reiki.html	h-chosonkai	enabled		
01434	http://houmu.h-chosonkai.gr.jp/~reikidb/data/115/46/reiki.html	h-chosonkai	enabled		
01436	https://www1.g-reiki.net/town.uryu/reiki_menu.html	g-reiki	enabled		
01437	http://houmu.h-chosonkai.gr.jp/~reikidb/data/176/59/reiki_menu.html	taikei	enabled		
01438	http://houmu.h-chosonkai.gr.jp/~reikidb/data/149/50/reiki.html	h-chosonkai	enabled		
01452	http://houmu.h-chosonkai.gr.jp/~reikidb/data/110/33/reiki.html	h-chosonkai	enabled		
01453	https://www.town.higashikagura.lg.jp/reiki_int/reiki_menu.html	taikei	enabled		
01454	http://houmu.h-chosonkai.gr.jp/~reikidb/data/125/55/reiki.html	h-chosonkai	enabled		
01455	https://en3-jg.d1-law.com/pippu/d1w_reiki/reiki.html	d1-law	enabled		
01456	http://houmu.h-chosonkai.gr.jp/~reikidb/data/1/74/reiki.html	h-chosonkai	enabled		
01457	http://www.town.hokkaido-kamikawa.lg.jp/reiki/reiki_taikei/taikei_default.html	taikei	enabled		
01458	http://houmu.h-chosonkai.gr.jp/~reikidb/data/160/44/reiki.html	h-chosonkai	enabled		
01459	http://houmu.h-chosonkai.gr.jp/~reikidb/data/158/52/reiki.html	h-chosonkai	enabled		
01460	http://houmu.h-chosonkai.gr.jp/~reikidb/data/55/56/reiki.html	h-chosonkai	enabled		
01461	https://www.town.nakafurano.lg.jp/reiki_int/reiki_menu.html	taikei	enabled		
01462	http://houmu.h-chosonkai.gr.jp/~reikidb/data/188/10/reiki.html	h-chosonkai	enabled		
01463	http://houmu.h-chosonkai.gr.jp/~reikidb/data/92/51/reiki.html	h-chosonkai	enabled		
01464	http://houmu.h-chosonkai.gr.jp/~reikidb/data/212/4/reiki.html	h-chosonkai	enabled		
01465	http://houmu.h-chosonkai.gr.jp/~reikidb/data/75/51/reiki.html	h-chosonkai	enabled		
01468	https://houmu.h-chosonkai.gr.jp/~reikidb/data/93/11/reiki_menu.html	h-chosonkai	enabled		
01469	http://houmu.h-chosonkai.gr.jp/~reikidb/data/165/47/reiki.html	h-chosonkai	enabled		
01470	http://www2.vill.otoineppu.hokkaido.jp/reiki/reiki_menu.html	taikei	enabled		
01471	https://houmu.h-chosonkai.gr.jp/~reikidb/data/136/25/reiki_menu.html	h-chosonkai	enabled		
01472	http://houmu.h-chosonkai.gr.jp/~reikidb/data/177/54/reiki.html	h-chosonkai	enabled		
01481	http://houmu.h-chosonkai.gr.jp/~reikidb/data/181/54/reiki.html	h-chosonkai	enabled		
01482	http://houmu.h-chosonkai.gr.jp/~reikidb/data/48/44/reiki.html	h-chosonkai	enabled		
01483	http://www.town.tomamae.lg.jp/reiki/reiki_menu.html	taikei	enabled		
01484	http://houmu.h-chosonkai.gr.jp/~reikidb/data/153/57/reiki.html	h-chosonkai	enabled		
01485	http://houmu.h-chosonkai.gr.jp/~reikidb/data/96/13/reiki_menu.html	taikei	enabled		
01486	http://houmu.h-chosonkai.gr.jp/~reikidb/data/34/54/reiki.html	h-chosonkai	enabled		
01487	http://houmu.h-chosonkai.gr.jp/~reikidb/data/121/54/reiki.html	h-chosonkai	enabled		
01511	https://www.vill.sarufutsu.hokkaido.jp/contents/reiki/reiki.html	reiki.html	enabled		
01512	https://www1.g-reiki.net/hamatonbetsu/reiki_menu.html	g-reiki	enabled		
01513	http://houmu.h-chosonkai.gr.jp/~reikidb/data/139/55/reiki_menu.html	taikei	enabled		
01514	http://houmu.h-chosonkai.gr.jp/~reikidb/data/27/53/reiki.html	h-chosonkai	enabled		
01516	http://houmu.h-chosonkai.gr.jp/~reikidb/data/134/54/reiki.html	h-chosonkai	enabled		
01517	http://houmu.h-chosonkai.gr.jp/~reikidb/data/210/50/reiki.html	h-chosonkai	enabled		
01518	http://houmu.h-chosonkai.gr.jp/~reikidb/data/205/47/reiki.html	h-chosonkai	enabled		
01519	http://houmu.h-chosonkai.gr.jp/~reikidb/data/206/52/reiki.html	h-chosonkai	enabled		
01520	http://houmu.h-chosonkai.gr.jp/~reikidb/data/178/34/reiki.html	h-chosonkai	enabled		
01543	http://bousai.town.bihoro.hokkaido.jp/reiki/reiki_menu.html	taikei	enabled		
01544	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A79F4AC94	d1-law	enabled		
01545	https://houmu.h-chosonkai.gr.jp/~reikidb/data/95/54/reiki_menu.html	h-chosonkai	enabled		
01546	http://houmu.h-chosonkai.gr.jp/~reikidb/data/66/58/reiki_menu.html	taikei	enabled		
01547	http://houmu.h-chosonkai.gr.jp/~reikidb/data/76/54/reiki.html	h-chosonkai	enabled		
01549	http://houmu.h-chosonkai.gr.jp/~reikidb/data/74/53/reiki.html	h-chosonkai	enabled		
01550	http://houmu.h-chosonkai.gr.jp/~reikidb/data/40/59/reiki_menu.html	taikei	enabled		
01552	https://www.town.saroma.hokkaido.jp/reiki_int/reiki_menu.html	taikei	enabled		
01555	https://engaru.jp/reiki/reiki_menu.html	taikei	enabled		
01559	http://houmu.h-chosonkai.gr.jp/~reikidb/data/199/57/reiki_menu.html	taikei	enabled		
01560	http://houmu.h-chosonkai.gr.jp/~reikidb/data/112/79/reiki_menu.html	taikei	enabled		
01561	https://public.joureikun.jp/okoppe_town/reiki/	joureikun	enabled		
01562	http://houmu.h-chosonkai.gr.jp/~reikidb/data/147/47/reiki.html	h-chosonkai	enabled		
01563	http://houmu.h-chosonkai.gr.jp/~reikidb/data/36/62/reiki_menu.html	taikei	enabled		
01564	https://www.town.ozora.hokkaido.jp/section/reiki_int/reiki_menu.html	taikei	enabled		
01571	https://houmu.h-chosonkai.gr.jp/~reikidb/data/132/77/reiki_menu.html	h-chosonkai	enabled		
01575	http://houmu.h-chosonkai.gr.jp/~reikidb/data/107/43/reiki_menu.html	taikei	enabled		
01578	https://www.town.shiraoi.hokkaido.jp/reiki_int/reiki_menu.html	taikei	enabled		
01581	http://houmu.h-chosonkai.gr.jp/~reikidb/data/12/50/reiki_menu.html	taikei	enabled		
01584	http://houmu.h-chosonkai.gr.jp/~reikidb/data/126/40/reiki.html	h-chosonkai	enabled		
01585	http://houmu.h-chosonkai.gr.jp/~reikidb/data/7/60/reiki.html	h-chosonkai	enabled		
01586	http://houmu.h-chosonkai.gr.jp/~reikidb/data/189/43/reiki_menu.html	taikei	enabled		
01601	https://www.town.hidaka.hokkaido.jp/reiki/reiki.html	reiki.html	enabled		
01602	http://houmu.h-chosonkai.gr.jp/~reikidb/data/167/46/reiki.html	h-chosonkai	enabled		
01604	https://www.niikappu.jp/reiki/	taikei	enabled		
01607	https://www.town.urakawa.hokkaido.jp/reiki/reiki_menu.html	taikei	enabled		
01608	http://houmu.h-chosonkai.gr.jp/~reikidb/data/78/57/reiki.html	h-chosonkai	enabled		
01609	http://houmu.h-chosonkai.gr.jp/~reikidb/data/32/51/reiki.html	h-chosonkai	enabled		
01610	https://www.shinhidaka-hokkaido.jp/reiki_int/reiki_menu.html	taikei	enabled		
01631	https://www1.g-reiki.net/otofuke/reiki_menu.html	g-reiki	enabled		
01632	https://www1.g-reiki.net/shihoro/reiki_menu.html	g-reiki	enabled		
01633	http://houmu.h-chosonkai.gr.jp/~reikidb/data/52/51/reiki.html	h-chosonkai	enabled		
01634	https://www1.g-reiki.net/shikaoi/reiki_menu.html	g-reiki	enabled		
01635	http://houmu.h-chosonkai.gr.jp/~reikidb/data/101/56/reiki.html	h-chosonkai	enabled		
01636	http://houmu.h-chosonkai.gr.jp/~reikidb/data/91/62/reiki.html	h-chosonkai	enabled		
01637	http://houmu.h-chosonkai.gr.jp/~reikidb/data/192/55/reiki.html	h-chosonkai	enabled		
01638	http://houmu.h-chosonkai.gr.jp/~reikidb/data/137/58/reiki.html	h-chosonkai	enabled		
01639	http://houmu.h-chosonkai.gr.jp/~reikidb/data/79/61/reiki.html	h-chosonkai	enabled		
01641	http://houmu.h-chosonkai.gr.jp/~reikidb/data/108/46/reiki.html	h-chosonkai	enabled		
01642	http://houmu.h-chosonkai.gr.jp/~reikidb/data/168/24/reiki.html	h-chosonkai	enabled		
01643	http://houmu.h-chosonkai.gr.jp/~reikidb/data/180/45/reiki.html	h-chosonkai	enabled		
01644	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A79F4D408	d1-law	enabled		
01645	https://www.toyokoro.jp/reiki/reiki_int/reiki_menu.html	taikei	enabled		
01646	https://www1.g-reiki.net/town.honbetsu/reiki_menu.html	g-reiki	enabled		
01647	http://houmu.h-chosonkai.gr.jp/~reikidb/data/8/51/reiki.html	h-chosonkai	enabled		
01648	http://houmu.h-chosonkai.gr.jp/~reikidb/data/204/49/reiki.html	h-chosonkai	enabled		
01649	http://houmu.h-chosonkai.gr.jp/~reikidb/data/25/56/reiki.html	h-chosonkai	enabled		
01661	https://www1.g-reiki.net/town.kushiro/reiki_menu.html	g-reiki	enabled		
01662	https://www.akkeshi-town.jp/reiki_file/reiki_menu.html	taikei	enabled		
01663	https://www1.g-reiki.net/townhamanaka/reiki_menu.html	g-reiki	enabled		
01664	http://houmu.h-chosonkai.gr.jp/~reikidb/data/86/57/reiki.html	h-chosonkai	enabled		
01665	http://houmu.h-chosonkai.gr.jp/~reikidb/data/122/47/reiki.html	h-chosonkai	enabled		
01667	http://houmu.h-chosonkai.gr.jp/~reikidb/data/120/57/reiki.html	h-chosonkai	enabled		
01668	https://www1.g-reiki.net/town.shiranuka/reiki_menu.html	g-reiki	enabled		
01691	http://houmu.h-chosonkai.gr.jp/~reikidb/data/174/59/reiki_menu.html	taikei	enabled		
01692	http://houmu.h-chosonkai.gr.jp/~reikidb/data/138/63/reiki.html	h-chosonkai	enabled		
01693	https://houmu.h-chosonkai.gr.jp/~reikidb/data/88/52/reiki_menu.html	h-chosonkai	enabled		
01694	https://www1.g-reiki.net/rausu-town/reiki_menu.html	g-reiki	enabled		
01695			enabled		
01696		h-chosonkai	unresolved	duplicate_of_same_name	後志の泊村(01403)と同じURLが登録されていた。北海道に泊村は1つしかない
01697			enabled		
01698			enabled		
01699			enabled		
01700			enabled		
