code	address	place	lat	lon
12-3	京都市南区八条町	八条公園(北東側)	34.9850411	135.7469998
12-4	京都市南区八条町509	六孫王神社	34.9843547	135.7460717
12-5	京都市南区八条町	六孫王神社駐車場(出入口西側)	34.9843467	135.7445537
13-1	京都市南区八条内田町20-2	南大内小学校(東側)	34.9801489	135.7450429
13-2	京都市南区八条内田町20-2	南大内小学校(南側)	34.9800478	135.7442651
13-3	京都市南区八条内田町20-2	南大内小学校(北側)	34.9806896	135.7446192
13-4	京都市南区八条源町	弥栄駐車場	34.9829129	135.7422224
13-5	京都市南区八条源町28-1	南第一経18号線	34.9842641	135.7424142
13-6	京都市南区八条源町	竹内方駐車場	34.9818141	135.7441268
14-1	京都市南区上鳥羽城ヶ前町236	上鳥羽小学校	34.9641125	135.7426386
14-2	京都市南区上鳥羽岩ノ本町347	株式会社田中工務店ガレージ	34.9592556	135.742634
14-3	京都市南区上鳥羽鴨田町1	株式会社藤井合金製作所	34.9644418	135.7459039
14-4	京都市南区上鳥羽鉾立町	鉾立公園	34.9704204	135.7535902
14-5	京都市南区上鳥羽高畠町	上調子公園	34.9713848	135.7434722
14-6	京都市南区上鳥羽北島田町	島田公園	34.9666384	135.7433843
14-7	京都市南区上鳥羽戒光町21	戒光町集会所	34.9652357	135.7385593
14-8	京都市南区上鳥羽山ノ本町332	上鳥羽南部いきいき市民活動センター	34.96056	135.7354974
15-1	京都市南区吉祥院船戸町34	吉祥院小学校(西側)	34.9747161	135.7316349
15-2	京都市南区吉祥院船戸町34	吉祥院小学校(東側)	34.9752524	135.7332388
15-3	京都市南区吉祥院西浦町	西浦公園	34.9724299	135.7275491
15-4	京都市南区吉祥院砂ノ町47	吉祥院いきいき市民活動センター	34.9690665	135.732226
15-5	京都市南区吉祥院井ノ口町	吉祥院公園	34.9762569	135.7318422
15-6	京都市南区吉祥院西浦町	西浦東公園	34.9723244	135.7317602
15-7	京都市南区吉祥院西定成町35	京都市洛南身体障害者福祉会館	34.9769138	135.7361466
15-8	京都市南区吉祥院政所町	西政所公園		
15-9	京都市南区吉祥院菅原町25	竹尻公園	34.970273	135.7327102
16-1	京都市南区吉祥院三ノ宮町23	祥豊小学校	34.9771552	135.7273017
16-2	京都市南区吉祥院三ノ宮西町	三の宮公園	34.9758284	135.7273079
16-3	京都市南区吉祥院中河原里西町14	内河原公園	34.9809614	135.7206696
16-4	京都市南区吉祥院宮ノ東町	宮の森公園(南側)	34.9817666	135.7241227
16-5	京都市南区吉祥院宮ノ東町	宮の森公園(北側)	34.9827863	135.7234682
16-6	京都市南区吉祥院中河原里北町	中河原公園	34.9808912	135.7250454
16-7	京都市南区吉祥院西ノ庄淵ノ西町	西ノ庄公園	34.9830617	135.7278911
16-8	京都市南区吉祥院西ノ庄東屋敷町42	シャーメゾン京都・雅	34.9831014	135.7301727
17-1	京都市南区吉祥院蒔絵町14	祥栄小学校(南側)	34.9673563	135.737187
17-2	京都市南区吉祥院蒔絵町14	祥栄小学校(北側)	34.9681299	135.7376322
17-3	京都市南区吉祥院高畑町	高畑公園	34.9705313	135.7357614
17-4	京都市南区吉祥院石原町	石原公園	34.9644402	135.7306951
17-5	京都市南区吉祥院石原上川原町48他	久世橋公園	34.9673006	135.7254903
17-6	京都市南区吉祥院石原南町	石原南公園	34.9618924	135.7307078
17-7	京都市南区吉祥院嶋高町	高町公園	34.9606394	135.730322
17-8	京都市南区吉祥院石原堂ノ後町27	北石原公園	34.9675363	135.7289615
18-1	京都市南区久世大藪町72	南区役所久世出張所	34.9599389	135.7192945
18-2	京都市南区久世大藪町62	大藪小学校	34.9607203	135.7178042
18-3	京都市南区久世大築町54-1	久世いきいき市民活動センター	34.960492	135.7218575
18-4	京都市南区久世大築町	大築公園	34.9596091	135.7224479
18-5	京都市南区久世築山町328	久世ふれあいセンター	34.9588873	135.7238727
18-6	京都市南区久世殿城町481-1	久世中学校(東側)	34.9563143	135.7194332
18-7	京都市南区久世殿城町481-1	久世中学校(北側)	34.9567979	135.7191221
18-8	京都市南区久世中久世町五丁目	中久南公園	34.958724	135.7117194
19-1	京都市南区久世上久世町454	久世西小学校	34.9626316	135.7146237
19-2	京都市南区久世中久世町一丁目	中久公園	34.9622859	135.7122665
19-3	京都市南区久世上久世町618	戸倉方	34.9645952	135.7163707
19-4	京都市南区久世川原町130-2	八木方 ガレージ	34.9634203	135.7211879
19-5	京都市南区久世上久世町262	上久世集会所	34.9646373	135.7147097
19-6	京都市南区久世中久世町三丁目	中久世公園	34.9616751	135.7161856
19-7	京都市南区久世中久世町二丁目109	小野方	34.9603883	135.7139445
19-8	京都市南区久世高田町257-78	桂ガーデンハイツ	34.9647631	135.7070064
19-9	京都市南区久世上久世町136-2	西久世公園	34.9657845	135.7118717
