code	address	place	lat	lon
10-2	京都市西京区樫原口戸1-58	樫原東公園(西側)	34.971974	135.6947688
10-3	京都市西京区川島調子町9-5	北調子公園	34.9738276	135.6980392
10-4	京都市西京区樫原三宅町24番地	樫原小学校(北側)	34.9726305	135.6971539
10-5	京都市西京区樫原庭井11番地	出雲 義嗣 所有地		
10-6	京都市西京区川島松園町104	松園公園		
10-7	京都市西京区川島梅園町123	梅園公園		
10-8	京都市西京区樫原六反田	中路ガレージ	34.9700729	135.6972886
11-1	京都市西京区	樫原中学校(南西角)	34.9763329	135.6903681
11-2	京都市西京区樫原蛸田町11番地	樫原公会堂	34.9745801	135.6911467
11-3	京都市西京区樫原下ノ町8	樫原団地集会所	34.9687921	135.6916807
11-4	京都市西京区樫原杉原町20番地	京都三ノ宮幼稚園	34.9713867	135.6903696
11-5	京都市西京区樫原秤谷町	山陰街道	34.9720179	135.6860631
11-6	京都市西京区樫原下池田町18番地先	市有水路樫原水0005号	34.9735711	135.6939957
11-7	京都市西京区樫原角田町1番地	積慶園	34.9702955	135.6920091
11-8	京都市西京区樫原畔ノ海道1番地の50	袴田 勝美方		
12-1	京都市西京区大枝沓掛町	大枝32号線(2)	34.9774232	135.6616649
12-2	京都市西京区大枝沓掛町9-203他	沓掛第二公園	34.9755666	135.6675446
12-3	京都市西京区大枝塚原町2番地の17	奥村 ひとみ方	34.975485	135.6699307
12-4	京都市西京区大枝塚原町4番地の44	大枝小学校(正門)	34.9729075	135.6732822
12-5	京都市西京区大枝塚原町	大枝塚原町内二升川沿い		
12-6	京都市西京区大枝塚原町	国道沓掛ロバス停付近	34.972139	135.6747275
12-7	京都市西京区大枝塚原町5-183	塚原公園		
12-8	京都市西京区大枝沓掛町10-62	沓掛児童公園	34.9761875	135.6657082
13-1	京都市西京区御陵大枝山町二丁目1番地の52	桂坂小学校南西角交差点		
13-2	京都市西京区御陵峰ヶ堂町二丁目15	峰ヶ堂第二児童公園	34.9827174	135.674978
13-3	京都市西京区大枝北沓掛町六丁目	古世谷1号橋東側付近歩道	34.9789681	135.6661242
13-4	京都市西京区大枝北沓掛町三丁目	沓掛4号橋南側付近歩道	34.9856339	135.6556707
13-5	京都市西京区大枝北沓掛町五丁目	天蓋公園前バス停東側付近歩道	34.9821995	135.6598527
